wl,f198,f207,f464,f465,f441,f442,f423,f420,f413,f406,f397,f395,f394,f393,f384,f367,f366,f354,f347,f342,f334,f328,f330,f305,f240,f212,f252,f274,f299,f284,m32m,m214,m203,m187,m175,m112,m78m,m452,m455,m440,m425,m412,m411,m409,m407,m404,m359,m357,m326,m320,m315,m308,m304,m265,m262,m250,m232,m231,m223,m215
793.09,51.946,53.093,59.167,51.374,56.5,57.181,53.088,55.15,56.585,56.565,56.031,51.339,56.66,56.332,54.995,54.897,58.657,53.628,52.191,47.057,54.25,50.188,56.378,46.575,57.242,57.136,54.979,54.994,54.019,51.279,61.408,62.987,65.854,64.347,62.543,64.863,63.964,63.048,63.684,60.386,65.915,66.236,64.258,67.658,66.641,63.907,63.542,66.876,65.077,63.301,65.597,65.165,65.8,62.65,64.77,65.886,64.427,62.852,68.912,68.379
793.27,51.993,53,59.249,51.383,56.352,56.978,52.931,54.994,56.647,56.561,56.033,51.263,56.808,56.37,54.995,54.743,58.673,53.529,52.061,47.004,54.224,50.009,56.432,46.751,57.318,57.181,55.063,55.013,54.099,51.25,61.386,63.042,65.767,64.335,62.553,64.927,63.791,63.106,63.767,60.514,65.782,66.209,64.19,67.775,66.457,63.815,63.611,66.873,65.127,63.398,65.325,65.049,65.767,62.646,64.826,65.803,64.078,62.88,68.841,68.426
793.45,51.883,52.836,59.242,51.326,56.411,56.962,53.005,55.015,56.618,56.492,56.101,51.159,56.925,56.355,54.796,54.713,58.623,53.497,52.003,46.962,54.325,49.898,56.411,46.819,57.349,57.069,55.033,54.986,53.998,51.033,61.291,63.021,65.696,64.4,62.381,64.86,63.867,63.106,63.846,60.514,65.959,66.108,64.215,67.837,66.474,63.72,63.662,66.796,64.971,63.364,65.222,65.096,65.792,62.587,64.903,65.803,64.029,62.786,68.892,68.645
793.62,52.028,52.848,59.188,51.287,56.355,56.978,53.097,54.917,56.411,56.567,56.131,51.2,57.062,56.259,54.834,54.933,58.514,53.704,51.928,46.793,54.313,50.047,56.292,46.794,57.515,56.884,55.047,54.944,53.952,51.197,61.381,62.954,65.503,64.294,62.381,64.867,63.853,63.28,63.852,60.602,65.894,66.087,64.374,67.871,66.464,63.892,63.732,66.888,65.005,63.295,65.148,65.021,65.869,62.366,64.878,65.842,63.933,62.905,68.887,68.617
793.8,51.973,52.778,59.167,51.321,56.312,56.884,52.903,54.985,56.38,56.701,56.093,51.141,56.907,56.168,54.847,55.001,58.454,53.532,52.082,46.851,54.302,50,56.453,46.777,57.582,56.666,55.118,54.914,53.87,51.221,61.447,62.974,65.615,64.282,62.35,64.873,63.767,63.343,63.86,60.618,65.914,66.028,64.476,67.888,66.678,64.002,63.654,66.848,65.06,63.363,65.094,65.127,65.767,62.419,64.824,65.858,63.954,62.92,69.083,68.512
793.97,52.116,52.553,59.26,51.531,56.192,56.922,52.975,54.882,56.38,56.563,55.951,51.088,56.833,56.133,54.739,55.022,58.523,53.6,52.108,46.784,54.32,49.957,56.403,46.915,57.362,56.743,55.099,54.996,53.803,51.305,61.507,62.966,65.608,64.231,62.228,64.902,63.583,63.329,63.724,60.656,65.964,66.05,64.562,67.95,66.72,64.068,63.773,66.873,64.961,63.382,65.132,65.133,65.66,62.561,64.797,65.727,64.074,62.975,69.028,68.34
794.15,51.994,52.554,59.304,51.474,56.402,56.982,52.825,54.85,56.382,56.43,55.909,51.142,56.584,56.119,54.702,55.047,58.602,53.654,51.942,46.804,54.361,49.961,56.515,47.02,57.155,56.772,55.203,54.85,53.935,51.227,61.385,63.102,65.478,64.255,62.282,64.792,63.499,63.309,63.66,60.721,65.93,65.987,64.478,67.895,66.929,64.181,63.894,66.848,64.934,63.518,65.2,65.099,65.666,62.595,64.716,65.731,64.026,62.954,68.89,68.345
794.33,52.001,52.671,59.357,51.425,56.42,56.733,52.696,54.744,56.234,56.607,56.015,51.037,56.517,55.961,54.706,55.164,58.516,53.672,52.088,46.82,54.408,50.073,56.708,46.981,57.325,56.653,55.266,54.765,53.902,51.17,61.451,63.008,65.375,64.25,62.296,64.706,63.476,63.303,63.846,60.413,65.594,65.956,64.482,67.848,66.699,64.256,63.966,66.9,64.836,63.574,65.227,65.036,65.65,62.527,64.743,65.719,63.94,63.066,68.825,68.287
794.5,52.067,52.539,59.172,51.368,56.477,56.765,52.695,54.601,56.218,56.692,55.917,50.853,56.528,56.005,54.658,55.158,58.267,53.663,52.065,46.787,54.544,49.987,56.738,46.734,57.134,56.786,55.216,54.766,53.964,51.367,61.562,63.05,65.416,64.296,62.412,64.711,63.346,63.293,63.924,60.526,65.598,65.927,64.46,67.822,66.688,64.062,63.891,66.928,64.717,63.43,65.508,64.915,65.541,62.582,64.652,65.754,63.951,63.172,68.896,68.364
794.68,52.04,52.406,59.044,51.456,56.529,56.855,52.483,54.429,56.42,56.785,56.076,50.816,56.551,55.942,54.569,55.183,58.166,53.579,51.959,46.849,54.613,49.779,56.74,46.935,57.389,56.645,55.221,54.867,53.832,51.235,61.552,62.963,65.472,64.298,62.275,64.849,63.559,63.48,63.934,60.435,65.678,66,64.609,67.823,66.631,64.212,63.959,66.919,64.748,63.423,65.625,65.012,65.484,62.446,64.555,65.738,63.956,63.154,68.939,68.343
794.85,51.966,52.448,58.989,51.476,56.366,56.778,52.511,54.397,56.41,56.657,56.042,50.711,56.346,55.939,54.644,55.153,58.203,53.431,51.914,46.733,54.294,49.623,56.682,46.659,57.342,56.772,55.199,54.906,53.863,51.209,61.618,62.776,65.308,64.37,62.297,64.856,63.7,63.643,63.614,60.498,65.728,66.034,64.602,67.832,66.42,64.296,64.127,66.813,64.83,63.382,65.828,64.759,65.422,62.288,64.551,65.702,63.925,63.108,68.87,68.187
795.03,52.081,52.59,58.901,51.388,56.367,56.849,52.566,54.393,56.297,56.692,56.124,50.751,56.434,55.925,54.402,55.333,58.123,53.487,51.927,46.706,54.161,49.588,56.53,46.635,57.389,56.871,55.098,54.863,53.838,51.012,61.477,62.741,65.442,64.356,62.342,64.82,63.685,63.546,63.56,60.376,65.57,66.199,64.593,67.709,66.331,64.176,63.981,66.83,64.667,63.585,65.828,64.582,65.339,62.332,64.57,65.73,63.935,63.178,68.768,68.125
795.21,52.042,52.492,58.799,51.547,56.106,56.819,52.382,54.231,56.538,56.759,56.17,50.679,56.54,55.879,54.421,55.274,58.227,53.429,52.009,46.96,54.137,49.368,56.469,46.573,57.272,56.837,55.162,54.848,53.87,51.2,61.704,62.668,65.377,64.365,62.12,64.631,63.693,63.64,63.549,60.404,65.615,66.141,64.382,67.611,66.31,63.991,64.126,66.888,64.777,63.718,65.833,64.485,65.413,62.311,64.65,65.644,63.926,63.299,68.643,68.123
795.38,52.198,52.43,58.61,51.485,55.963,56.52,52.273,54.341,56.539,56.838,56.405,50.813,56.496,55.96,54.275,55.426,58.105,53.522,52.208,46.843,54.203,49.414,56.481,46.564,57.147,56.813,55.354,54.62,53.811,51.372,61.636,62.726,65.448,64.374,62.058,64.615,63.706,63.482,63.496,60.33,65.587,66.032,64.294,67.741,66.191,64.201,64.265,66.881,64.796,63.65,65.907,64.397,65.306,62.15,64.768,65.523,64.045,63.395,68.67,67.953
795.56,52.325,52.362,58.632,51.634,56.051,56.407,52.207,54.39,56.384,56.816,56.381,50.955,56.683,55.889,54.366,55.317,58.06,53.619,52.064,46.788,54.291,49.469,56.651,46.813,57.222,56.857,55.415,54.515,53.869,51.466,61.723,62.678,65.551,64.385,61.903,64.539,63.615,63.605,63.392,60.247,65.685,65.992,64.349,67.681,66.149,64.258,64.254,66.87,64.813,63.902,65.908,64.478,65.281,62.126,64.643,65.738,64.273,63.457,68.664,67.904
795.73,52.362,52.339,58.61,51.797,56.048,56.401,52.37,54.29,56.145,56.938,56.399,50.984,56.446,55.994,54.411,55.223,58.178,53.752,51.998,46.798,54.167,49.518,56.524,46.631,57.284,56.727,55.445,54.613,53.961,51.595,61.742,62.754,65.409,64.328,61.932,64.698,63.504,63.569,63.375,60.295,65.818,66.078,64.385,67.507,66.053,64.232,64.284,67.056,64.777,63.781,65.813,64.713,65.174,62.164,64.462,65.664,64.342,63.428,68.801,67.795
795.91,52.293,52.337,58.574,51.707,56.196,56.111,52.21,54.254,56.454,57.135,56.381,51.09,56.455,55.888,54.367,55.23,58.167,53.731,52.071,46.826,53.967,49.558,56.686,46.625,57.349,56.766,55.602,54.542,53.932,51.677,61.562,62.939,65.488,64.174,61.953,64.774,63.606,63.36,63.213,60.462,65.88,66.201,64.435,67.464,65.873,64.279,64.42,66.885,64.693,63.866,65.787,64.766,65.213,62.229,64.59,65.784,64.512,63.47,68.781,67.863
796.09,52.21,52.332,58.33,51.798,55.911,55.988,52.125,54.166,56.365,57.253,56.352,51.092,56.453,55.724,54.389,55.27,58.171,53.564,52.201,46.889,53.912,49.732,56.724,46.707,57.2,56.729,55.701,54.509,53.855,51.582,61.492,62.785,65.292,64.256,62.047,64.775,63.616,63.421,63.401,60.432,65.815,66.159,64.401,67.453,65.982,64.197,64.434,66.814,64.643,63.89,65.862,65.069,65.158,62.229,64.648,65.726,64.558,63.476,68.909,67.95
796.26,52.324,52.576,58.155,51.786,55.807,55.796,52.214,54.238,56.57,57.219,56.312,51.069,56.606,55.733,54.403,55.316,58.163,53.515,52.252,46.721,53.829,49.907,56.744,46.671,56.997,56.658,55.526,54.486,54.039,51.62,61.625,62.646,65.075,64.263,62.006,64.945,63.641,63.146,63.237,60.469,65.842,66.182,64.439,67.554,65.903,64.383,64.442,67.101,64.593,63.888,65.802,64.996,65.344,62.13,64.779,65.796,64.531,63.588,68.828,68.146
796.44,52.447,52.483,58.302,51.955,55.793,55.831,52.227,54.255,56.778,57.013,56.345,51.193,56.517,55.522,54.53,55.131,58.18,53.566,52.211,46.403,53.759,49.877,56.868,46.727,57.124,56.711,55.455,54.259,54.058,51.497,61.526,62.545,65.054,64.266,62.236,64.809,63.775,63.085,63.303,60.496,65.83,65.984,64.325,67.585,66.006,64.324,64.323,67.082,64.603,63.816,65.845,65.124,65.481,62.058,64.689,65.466,64.38,63.624,68.785,67.981
796.61,52.404,52.392,58.242,52.088,55.793,55.771,52.436,54.258,56.754,56.858,56.453,51.343,56.355,55.547,54.638,55.03,58.159,53.362,52.257,46.309,53.825,49.995,56.853,46.663,57.161,56.84,55.411,54.184,53.908,51.187,61.677,62.573,65.098,64.291,62.277,64.962,64.001,63.266,63.215,60.63,66.021,66.141,64.319,67.622,65.92,64.348,64.273,67.032,64.619,63.832,65.71,65.072,65.494,61.909,64.702,65.27,64.184,63.786,68.74,67.795
796.79,52.42,52.535,58.402,52.039,55.681,55.709,52.299,54.257,56.538,56.953,56.425,51.399,56.478,55.661,54.474,54.999,58.115,53.366,52.185,46.238,53.925,49.667,56.855,46.518,57.1,56.743,55.445,54.162,54.088,51.182,61.569,62.47,65.067,64.224,62.12,64.88,64.14,63.314,63.176,60.596,66.249,66.101,64.321,67.567,65.826,64.507,64.46,67.06,64.69,63.77,65.597,65.205,65.493,61.68,64.741,65.245,64.056,63.6,68.547,67.695
796.97,52.392,52.549,58.534,52.128,55.576,55.912,52.317,54.27,56.401,57.032,56.336,51.403,56.506,55.666,54.476,54.94,58.103,53.472,52.207,46.23,53.916,49.618,56.801,46.504,56.974,56.793,55.459,54.119,54.132,51.18,61.526,62.247,65.021,64.329,62.078,64.734,63.955,63.205,63.048,60.499,66.177,66.071,64.346,67.527,65.775,64.509,64.429,66.996,64.715,63.806,65.658,65.186,65.518,61.66,64.968,65.367,64.117,63.819,68.485,67.669
797.14,52.517,52.576,58.415,52,55.713,55.896,52.391,54.286,56.334,56.933,56.382,51.57,56.505,55.685,54.475,54.766,58.039,53.436,52.129,46.307,53.653,49.557,56.794,46.457,56.854,56.834,55.452,54.063,54.043,51.267,61.504,62.284,65.141,64.292,62.068,64.852,63.878,63.227,63.116,60.474,66.148,66.103,64.306,67.623,65.782,64.443,64.38,66.994,64.58,63.726,65.658,65.314,65.511,61.763,64.938,65.169,64.202,63.734,68.524,67.737
797.32,52.381,52.505,58.407,51.993,55.619,55.948,52.437,54.144,56.525,56.955,56.439,51.593,56.494,55.714,54.286,54.636,58.039,53.448,51.911,45.991,53.65,49.343,56.944,46.334,56.735,56.979,55.638,54.029,54.003,51.191,61.467,62.246,65.209,64.259,62.1,64.949,64.128,63.074,62.995,60.464,66.127,66.152,64.194,67.508,65.62,64.593,64.354,67.008,64.578,63.729,65.661,65.341,65.499,61.833,64.998,65.088,64.228,63.763,68.603,67.656
797.49,52.185,52.331,58.357,51.892,55.667,55.874,52.399,54.282,56.553,56.993,56.695,51.734,56.581,55.819,54.356,54.577,57.933,53.369,51.883,46.101,53.625,49.29,56.956,46.405,56.73,57.028,55.638,53.909,54.151,51.015,61.441,62.385,65.116,64.343,62.206,64.919,64.017,62.93,62.73,60.543,66.068,66.135,64.225,67.656,65.494,64.422,64.147,67.19,64.748,63.578,65.757,65.354,65.498,61.735,65.085,64.95,64.207,63.499,68.643,67.537
797.67,52.244,52.342,58.357,51.804,55.451,55.84,52.369,54.382,56.515,56.995,56.502,51.652,56.687,55.841,54.212,54.663,58.009,53.351,51.817,46.252,53.791,49.458,56.958,46.388,56.878,56.972,55.598,53.8,53.941,51.077,61.624,62.494,65.315,64.243,62.214,65.061,63.912,62.958,62.598,60.717,66.113,66.013,64.228,67.671,65.425,64.357,64.074,67.272,64.684,63.643,65.766,65.47,65.448,61.8,65.193,65.052,64.272,63.485,68.555,67.404
797.84,52.415,52.457,58.268,51.844,55.468,55.814,52.392,54.476,56.485,56.843,56.744,51.864,56.66,55.788,54.304,54.748,58.053,53.283,51.811,46.2,53.808,49.38,56.753,46.34,56.732,56.969,55.65,53.798,54.053,50.923,61.827,62.492,65.483,64.083,62.223,65.229,64.025,63.069,62.529,60.758,66.158,65.872,64.265,67.626,65.513,64.262,64.036,67.256,64.739,63.71,65.907,65.411,65.424,61.606,65.379,65.131,64.258,63.509,68.57,67.442
798.02,52.296,52.428,58.315,51.682,55.437,55.786,52.383,54.385,56.521,57.014,56.707,51.9,56.732,55.812,54.259,54.539,58.01,53.445,51.79,46.025,53.694,49.498,56.723,46.395,56.725,57.074,55.684,53.733,54.007,51.082,61.715,62.265,65.381,63.986,62.124,65.27,64.025,63.02,62.401,60.733,66.053,65.962,64.232,67.657,65.658,64.303,63.734,67.116,64.812,63.638,66.015,65.397,65.607,61.546,65.466,65.159,64.212,63.497,68.52,67.663
798.2,52.225,52.49,58.296,51.816,55.57,55.68,52.295,54.396,56.701,57.207,56.696,51.88,56.882,55.9,54.299,54.487,57.758,53.705,51.887,46.042,53.727,49.545,56.83,46.623,56.472,57.044,55.795,53.546,54.002,51.141,61.837,62.303,65.518,64.056,62.129,65.283,64.05,62.911,62.377,61.023,66.101,65.949,64.167,67.487,65.583,64.281,63.629,67.122,64.607,63.603,65.916,65.529,65.512,61.591,65.642,65.322,64.358,63.309,68.55,67.689
798.37,52.208,52.492,58.191,51.726,55.595,55.477,52.331,54.381,56.473,57.021,56.613,52.016,56.839,55.744,54.497,54.523,57.595,53.646,51.821,45.978,53.762,49.568,56.833,46.702,56.39,57.079,55.921,53.485,54.103,51.156,61.825,62.343,65.495,63.839,62.285,65.108,63.893,62.778,62.372,60.956,66.189,65.963,64.133,67.267,65.474,64.407,63.493,66.917,64.621,63.678,65.936,65.659,65.74,61.611,65.835,65.301,64.428,63.304,68.477,67.773
798.55,52.194,52.515,58.139,51.83,55.497,55.518,52.365,54.15,56.544,56.917,56.625,52.04,56.713,55.545,54.513,54.398,57.691,53.297,51.85,45.845,53.934,49.596,56.823,46.553,56.315,57.061,55.975,53.478,54.01,51.215,61.828,62.318,65.441,63.8,62.159,65.158,63.848,62.748,62.415,61.021,66.295,65.909,64.119,67.202,65.583,64.486,63.551,66.956,64.709,63.786,66.029,65.665,65.867,61.565,65.847,65.178,64.461,63.128,68.535,67.748
798.72,52.192,52.368,58.047,51.73,55.544,55.452,52.401,54.147,56.517,56.931,56.479,52.037,56.681,55.574,54.339,54.231,57.688,53.2,51.658,45.801,53.642,49.43,56.795,46.48,56.338,57.023,55.968,53.53,53.817,51.386,61.871,62.249,65.364,63.804,62.302,65.233,63.813,62.884,62.244,61.058,66.159,65.872,64.315,67.108,65.749,64.562,63.402,66.819,64.667,63.783,66.177,65.734,65.822,61.7,65.836,65.081,64.413,63.138,68.42,67.639
798.9,52.11,52.481,58.085,51.537,55.424,55.338,52.436,54.339,56.608,56.88,56.421,52.071,56.916,55.503,54.253,54.354,57.847,53.055,51.781,45.991,53.698,49.426,56.606,46.562,56.4,56.962,55.795,53.643,53.869,51.472,61.746,62.174,65.63,63.751,62.35,65.13,63.891,62.824,62.339,61.265,66.196,65.982,64.288,66.936,65.754,64.575,63.577,66.927,64.726,63.693,66.306,65.555,65.768,61.576,65.864,65.031,64.169,63.094,68.533,67.674
799.07,51.84,52.542,57.991,51.39,55.445,55.369,52.551,54.313,56.645,56.725,56.342,52.109,56.925,55.434,54.289,54.259,57.98,53.113,51.767,46.09,53.756,49.168,56.642,46.366,56.198,56.871,55.718,53.592,53.809,51.484,61.624,62.234,65.664,63.671,62.365,65.107,63.873,62.718,62.388,61.369,66.187,66.156,64.33,67.12,65.568,64.483,63.598,66.867,64.581,63.825,66.369,65.561,65.753,61.588,65.758,65.05,64.08,63.173,68.39,67.797
799.25,51.629,52.668,57.883,51.482,55.486,55.394,52.715,54.376,56.612,56.65,56.219,52.014,56.858,55.508,54.398,54.193,57.955,53.131,51.791,46.049,53.602,48.901,56.652,46.282,56.169,56.868,55.816,53.544,53.841,51.606,61.604,62.166,65.875,63.72,62.357,64.804,63.901,62.947,62.106,61.321,66.271,66.207,64.467,67,65.713,64.544,63.609,66.786,64.547,63.882,66.263,65.309,65.747,61.676,65.664,65.062,64.217,63.105,68.406,67.895
799.42,51.58,52.88,57.987,51.47,55.416,55.481,52.731,54.352,56.669,56.658,56.245,52.039,56.769,55.767,54.271,54.256,57.845,53.072,51.743,45.992,53.475,49.034,56.687,46.17,56.344,56.835,55.855,53.552,53.959,51.514,61.707,62.149,65.923,63.632,62.379,64.738,63.863,63.016,61.916,61.326,66.103,66.089,64.466,66.917,65.674,64.593,63.748,66.837,64.52,63.598,66.339,65.361,65.871,61.732,65.811,64.901,64.103,63.126,68.357,67.959
799.6,51.681,52.731,57.984,51.447,55.366,55.305,52.703,54.331,56.505,56.592,56.205,52.18,56.756,56.04,54.211,54.316,57.829,53.031,51.638,45.818,53.545,49.011,56.582,46.045,56.211,56.605,55.794,53.44,53.924,51.499,61.932,61.966,66.054,63.594,62.271,64.736,63.983,62.977,62.093,61.149,66.134,66.258,64.479,66.865,65.63,64.605,63.746,66.89,64.322,63.595,66.363,65.279,65.814,61.622,65.969,64.999,64.039,63.196,68.423,67.943
799.78,51.849,52.829,57.879,51.435,55.494,55.385,52.558,54.523,56.559,56.689,56.337,52.047,56.843,56.166,54.192,54.314,57.789,52.905,51.669,45.801,53.506,49.13,56.462,45.956,56.227,56.648,55.669,53.386,53.961,51.34,62.159,62.03,65.983,63.535,62.278,64.735,64.044,62.817,62.131,61.158,66.103,66.239,64.582,66.799,65.433,64.616,63.688,66.927,64.347,63.461,66.225,65.28,65.883,61.554,65.834,64.905,64.022,63.262,68.424,68.122
799.95,51.861,52.866,57.979,51.437,55.505,55.462,52.668,54.505,56.611,56.673,56.283,52.169,56.71,56.251,54.267,54.222,57.767,52.866,51.74,45.694,53.587,49.054,56.35,46.039,56.149,56.529,55.603,53.375,54.022,51.303,62.204,62.017,65.766,63.541,62.206,64.531,64.044,62.8,62.081,61.129,66.172,66.335,64.606,66.686,65.25,64.769,63.873,66.915,64.382,63.454,66.228,65.244,65.842,61.64,65.823,64.824,64.032,63.14,68.595,68.22
800.13,51.795,52.846,57.946,51.471,55.481,55.468,52.73,54.377,56.593,56.688,56.433,52.129,56.788,56.147,54.401,54.294,57.926,52.796,51.752,45.818,53.789,49.068,56.438,45.867,56.138,56.62,55.623,53.553,53.963,51.298,62.046,61.948,65.693,63.414,62.137,64.388,64.032,62.641,62.174,60.898,66.18,66.204,64.628,66.445,65.387,65.036,63.878,66.599,64.309,63.449,66.386,65.029,65.769,61.685,65.98,64.694,63.802,63.051,68.626,68.243
800.3,51.762,52.837,57.97,51.454,55.522,55.624,52.832,54.412,56.531,56.725,56.269,52.102,56.625,56.096,54.304,54.275,57.744,52.978,51.79,46.017,53.72,48.973,56.403,45.716,56.228,56.728,55.766,53.562,53.87,51.509,62.131,61.877,65.536,63.475,62.003,64.536,64.115,62.548,62.258,60.76,66.052,66.287,64.484,66.764,65.42,65,63.862,66.422,64.304,63.519,66.258,65.132,65.65,61.386,66.247,64.735,63.679,62.812,68.683,68.369
800.48,51.882,52.88,57.741,51.514,55.525,55.807,52.732,54.392,56.454,56.695,56.167,52.214,56.676,56.113,54.231,54.403,57.766,53.101,51.798,45.992,53.837,48.994,56.039,45.681,56.219,56.654,55.688,53.535,53.807,51.647,62.173,61.857,65.416,63.316,61.85,64.548,64.197,62.383,62.172,60.81,66.331,66.368,64.631,66.708,65.568,65.039,63.774,66.281,64.277,63.468,66.448,65.095,65.427,61.382,66.256,64.771,63.835,62.836,68.608,68.275
800.65,52.175,53.133,57.722,51.632,55.315,55.829,52.646,54.285,56.483,56.842,56.046,52.138,56.509,56.144,54.275,54.472,57.694,53.252,51.841,46.211,53.702,49.016,55.934,45.602,56.34,56.723,55.753,53.526,53.779,51.586,62.292,61.803,65.459,63.301,61.818,64.558,64.164,62.42,62.152,60.85,66.406,66.43,64.663,66.654,65.443,65.29,63.792,66.199,64.167,63.532,66.593,64.925,65.405,61.279,66.181,64.813,64,62.863,68.533,68.178
800.83,52.021,53.171,57.768,51.602,55.44,55.804,52.692,54.27,56.479,56.877,56.139,52.062,56.444,56.18,54.258,54.373,57.932,53.155,51.863,45.989,53.798,48.7,55.987,45.617,56.139,56.678,55.884,53.594,54.106,51.689,62.225,61.787,65.571,63.437,61.744,64.44,64.089,62.312,62.03,60.653,66.411,66.285,64.436,66.609,65.341,65.196,63.77,66.172,64.026,63.598,66.737,64.883,65.287,61.349,66.176,64.768,64.11,62.891,68.472,68.204
801,52.024,53.209,57.93,51.5,55.326,55.801,52.829,54.192,56.415,56.879,56.129,52.162,56.466,56.225,54.216,54.302,57.886,53.158,51.709,45.956,53.73,48.655,55.773,45.603,55.938,56.826,55.876,53.682,54.153,51.682,62.153,61.792,65.406,63.439,61.868,64.416,64.239,62.207,61.994,60.671,66.44,66.365,64.391,66.626,65.292,65.172,63.858,66.172,63.805,63.562,66.674,64.707,65.138,61.456,66.196,64.603,64.12,62.857,68.522,68.278
801.18,51.928,53.361,57.9,51.425,55.327,55.937,52.53,54.329,56.439,57.145,56.133,52.346,56.524,56.316,54.493,54.385,57.87,53.151,51.792,46.01,53.736,48.753,55.835,45.545,56.013,56.855,55.875,53.574,54.235,51.607,62.464,61.712,65.46,63.497,61.864,64.168,64.404,62.286,61.98,60.744,66.379,66.389,64.245,66.624,65.231,65.157,63.989,66.041,63.88,63.653,66.647,64.634,64.978,61.188,66.286,64.802,63.854,62.859,68.813,68.27
801.36,51.892,53.385,57.888,51.447,55.254,56.007,52.335,54.38,56.483,57.241,56.036,52.345,56.657,56.117,54.407,54.429,57.749,53.326,51.651,46.066,53.773,48.695,55.771,45.476,56.143,56.819,55.807,53.758,54.291,51.648,62.421,61.602,65.526,63.371,61.695,64.076,64.383,62.255,61.881,60.505,66.357,66.536,64.198,66.717,65.149,65.148,63.866,66,63.782,63.482,66.478,64.686,65.028,61.067,66.055,64.575,63.97,62.9,68.899,68.427
801.53,51.818,53.314,57.957,51.397,55.299,56.043,52.451,54.539,56.501,56.89,55.957,52.337,56.588,56.136,54.202,54.324,57.86,53.351,51.548,46.03,53.682,48.757,55.671,45.497,56.141,56.812,55.623,53.756,54.503,51.555,62.448,61.789,65.575,63.243,61.695,64.208,64.212,62.217,61.652,60.764,66.606,66.57,64.31,66.632,65.323,65.204,63.93,65.868,63.887,63.589,66.464,64.735,64.929,61.196,66.272,64.526,63.913,62.741,69.115,68.389
801.71,51.803,53.318,57.983,51.364,55.146,56.138,52.32,54.54,56.444,57.003,56.004,52.344,56.622,56.111,54.221,54.346,57.955,53.213,51.437,45.968,53.548,48.805,55.604,45.69,56.209,56.74,55.634,53.692,54.597,51.618,62.261,61.783,65.5,63.057,61.64,64.194,64.344,62.124,61.627,60.728,66.561,66.593,64.349,66.853,65.416,65.353,63.906,65.748,63.951,63.549,66.362,64.684,64.909,61.18,66.15,64.305,63.802,62.678,69.134,68.277
801.88,51.516,53.358,58.038,51.316,55.108,56.188,52.311,54.572,56.119,57.034,55.796,52.323,56.495,56.216,54.299,54.346,58.073,53.324,51.386,45.997,53.418,48.857,55.619,45.617,56.159,56.611,55.555,53.488,54.697,51.933,62.261,61.706,65.495,63.03,61.588,64.033,64.296,62.042,61.494,60.772,66.662,66.435,64.14,66.772,65.585,65.363,63.91,65.872,63.895,63.642,66.279,64.573,64.915,61.211,66.154,64.197,63.86,62.474,69.045,68.402
